품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
K.C(Korean Cat),FS,,B_W, year 전부터 콧물이 있었음 가끔 기침이 있음 어렸을 때 예방접종만 했었음 renal urinary o intestinal 세가지를 번갈아가면서 먹이고 있음 건사료 예전에 혈뇨를 보적이 있어서 urinary o를 먹였었음 예삐만 물을 먹지 않아 스포이드로 강제급여를 하고 있음 작년에 진단을 받음. month 에 한번씩 혈액검사를 진행하고 있었음 에서 왔다갔다함 콧물때문에 네뷸라이져를 가끔하고 있음 cr 흉복부 방사선 폐 multiple donut sign 신장 우측은 의 좌측은 fold small kidney irregular shaped and uneven contour lk 비장 종대 bony spur and narrowed ivds on s 오메가 유산균 먹이고 있음 renal interstinal로 먹여주실 것 cystaid를 일주일에 한번 먹이고 있음 마이뷰랑 오메가 액상 캡슐 제제를 먹고 있음 ,2087,"6,5",,,"비강 분비 및 비출혈,기침",비강 분비 및 비출혈,458,9
K.C(Korean Cat),M,2178,D_VIP,cc 치과진료 입냄새 심해짐 참치도 안먹음 구토하면 사료 알이 그대로 나옴 하품할때 보면 입을 완전히 못벌림 오늘도 먹은 것 구토함. 이즈칸 건사료 먹이심 간식 캔 매일 차오츄르 가끔씩 양치질 못해주시지만 치약은 잘 먹음 예방적인 것 year 정도 누락 청진 양호 체온 마취 전 검사 globulin 상승 외 양호 구취 심함 ci gi tx 술전 내복약 복용. 약을 못먹이신다고 해서 일단 month 분만 처방함 ce 노령이고 너무 오랜만에 내원하셔서 건강검진 혹은 추가적인 혈액검사 등 권유드렸으나 일단 보류함 치과치료 당일 치과방사선 검사 결과에 따라 치료비용은 상이해질 수 있음. 혹시 가져가신 약을 먹이실만 하면 전화주시고 추가로 좀 더 연장해가셔서 술전까지 구내염을 좀 가라앉히고 오시도록 추천. 치과치료 내복약 연장 문의올 경우 추가조제 ,,"26,1", 구내염 / 설염 ,치아 및 구강 질환 ,"구취,구토(급성/만성)",구취,419,4
K.C(Korean Cat),MN,2181,D_VIP,cc 평소보다 가뿐호흡을 쉬고 발바닥 패드도 보라색빛이나고 기력없음 식욕도 많이없음 오늘 오후 쯤 뒷다리를 이상하게 하고 자고 있어서 세웠더니 몇발자국 못가고 픽 쓰러짐. 뒷다리가 늘어지고 마비된 것처럼 안움직였음. 앞뒷다리 다 못쓰는 것 같음. 전반적으로 다리에 힘을 못주는 것 같음 특히 뒷다리. 패드 색깔도 평소보다 조금 파래 보이고 다른 아이들에 비해서도 파래보임 처음엔 감기같았는데 인터넷에서 찾아보니 위험한 증상 같아서 내원하심. 식욕은 좀 떨어지나 구토 설사 없음 p bppulse normokinetic bg좌측 후지 auscultaton heart lt. murmur lung nrf 사지 냉감 neurologic examination 좌측 후지 gp 없음 우측 후지 gp 떨어짐. 전지 gp hopping 이상없음 a cbc wbc pcv plt ret c glu bun cre altalp tp alb elec na cl ph hco pco dimer feline pro bnp kit 양성 thoracic and abdominal radiography 상복부 좌측 신장 위쪽으로 석회화된 mass 음영 확인됨. l vertebral space 좁아보임 우측 고관절 퇴행성 변화 심하게 관찰됨 우측 신장 작게 관찰됨 abdominal sonography 복부초음파 local scan imaging dx ddx chronic kidney disease adrenal mass with focal peritonitis comment 양측 신장 피질 에코 상승 우측 신장 위축 time 좌측 부신 종괴 time 종괴 내 불균질 에코 및 석회화 관찰됨 혈관 침습 명확하지 않음 ct 촬영 추천됨 종괴 주변의 복막 에코 상승 대동맥 내 혈전 관찰되지 않음 radiologist 이현아 dvm ms urinalysis usg money ph dip stick blood pro lumbar ivdd susp. ckd iris stage lt. adrenal mass 후지 파행과 관련 처음엔 hcm에 의한 saddle embolism 의심되었으나 뒷다리 pulse 양호 냉감 있으나 cyanosis 심하지 않고 후지 혈당 systemic bg와 비슷하고 dimer 정상으로 확인되어 혈전에 의한 것은 아닌 것으로 판단됨. 신경계 검사 상 후지 양측 신경반사 떨어지고 요추 번 간격 좁아보여 ivdd에 의한 것으로 추정됨. mri 추천드렸으나 고령인 점과 비용적인 부분때문에 원치 않으심. 이에 대해 pds 처방하고 증상 개선여부 모니터링하기로 함. 약물 반응 없을 수 있음 고지하였음. bun cre 상승으로 azotemia 확인되고 산증 확인되어 입원하여 수액처치 필요할 것으로 보여 입원 추천드렸으나 보호자 원치 않으심. 낮은 수치에 대해 renal급여하였으며 s 피하수액 진행함 좌측 부신 cm 이상으로 커진 mass 확인되어 악성종양 의심됨. 추가 호르몬 검사 필요하나 금일 ivdd에 대한 pds처방으로 추가감별은 당분간 어려울 것으로 보임. 보호자분 이에 대한 추가검사 특별히 원하지 않으심. 체온 도로 낮아 가온 처치 하였으며 도까지 상승한 것 확인되어 보호자분께 아이 내어드림. 비중낮고 dip stick 상 단백뇨 보여 ace inhibitor 처방 짧은 간격으로 재진하기로 하였으며 day 오후에 내원하여 임상증상 확인 tx 가온처치 renal timepo s time kg sc rx fordays pds time kg po sid famotidine time kg po bid methocarbamol time kg po bid gabapentin time kg po bid benazepril time kg po sid clopidogrel time kg po sid month 뒤 내원하여 임상증상 확인하고 혈압 체온 bun cre ip 전해질 측정 ,"CKD, 부신종양","1401,21", 추간판 탈출증 ,근육 골격 질환 ,"빈호흡,식욕부진, 식욕저하",빈호흡,1896,11
A.Cocker Spaniel(아메리카 코커),FS              ,2082,F_센트럴, history 임상증상 양호 objective bw 증가 급여량 증가시키실 것 dc wbc nrbc neutrophil seg neutrophil band lymph mono plan 내원 간격 중 증상 유지 시 time 뒤 cbc 재검 예정 ,x,67, 췌장염 , 간 · 담도계 및 췌장 질환,간수치상승,간수치상승,137,0
Miniature Schnauzer(미니어쳐 슈나우져),FS              ,2091,F_센트럴,cc 다음 다뇨. 무기력 식욕은 매우 왕성. 방광염 의심됨. month 간 투약. 냄새등으로 방광염 개선되는지 확인하시고 개선되면 약을 더 먹이시도록. plan acth 자극 시험과 갑상선 패널 검사 필요. 호르몬 검사 못하면 피하 수액이나 신부전관련하여 사료 d 인흡착제 처방이 필요. ,x,"10,28", 방광염 , 비뇨기과 질환 ,"다뇨/다발(다음),기력저하",다뇨/다발(다음),161,5
Maltese(말티즈),MN              ,2003,F_센트럴,c.c 경련 거품 토 하면서 경련 증상 관찰 집에서 별다른 처치 없이 회복 보호자 분 히스토리 상 경련 또는 실신 구분하기 어려움 month 전에 두부 외상 이력 있음. 혈압 청진 양호 하며 육안 상 상태도 좋음. 혈액 검사 상 간 수치 상승 이외 특이 소견 없음 차적 문제 가능성 높음 방사선 검사 vhs정도로 크지 않음 두부 골절 소견 없음. 초음파 검사 stage 단계로 판단됨. 판단 하였을 때 구토하면서 저혈압성 실신 유발 가능성 높으며 심근 비대 되어 있으므로 ace inhibitor 처방 다음 내원 시 혈압 및 혈액검사 실시 하여 치료 방향 결정. ce 추 후 비슷한 증상 보이면 동영상 촬영 추천 경련 증상 보이면 mri 촬영 필요 설명. ,,"1601,0", 병태 불명의 심비대 / 마음 확대 , 순환기 질환 ,"실신,기타 증상",실신,367,13
Mixed(혼합),MN              ,2275,G_부천이지,s 산에서 내려오다 미끄러져 골절 내원 time time 전쯤 방사선 검사 상 좌측 지골 골절 골절 tx cefazolin time kg iv meloxicam time kg sc 내일 수술 후 month 입원치료 e 술후 유합부전 관리문제로 인한 재골절 등에 대한 설명드림 이후 핀 제거 수술 할인하여 money 및 재수술 시 비용 발생 오후관리사항 food 식사종류 양 d time 식욕상태 좋음 급식방법 자발급식 urine feces etc pn 노란 구토 tx ,,77, 사고 (교통 사고 포함) ,전신성의 질환,골절,골절,262,2
Jindo Dog(진도견),M               ,2014,E_24시아이, 농장에서 키우는데 방금 축 쳐진거 발견. 잘 짖는데 소리가 안나서 가보니 축 쳐져있음. 한시간 전쯤 자주 다니시는 아저씨가 다녀감. 백신 사상충 panting a ray hw ag kit microfilaria gdv hw infestation 치료포기. 데려가심. . ,-,13, 심장사상충(Heartworm disease), 순환기 질환 ,허탈(붕괴),허탈(붕괴),152,18
Poodles(푸들),FS              ,2273,F_센트럴,s 층에서 추락 타원에서 dexa 주사 후 레퍼 중구바른ah 이전 건강검진시 갑상선기능저하의심 감소 mental dull aus nrf crt timepink 좌측 하악 송곳니 빠짐 치아 다소 손상 비출혈 horizontal nystagmus lt. head turn os 결막출혈 우측후지 피부 열상 우측 목부위 열상 plr chem alt ast cklipglu rad time 늑골 골절 의심 기관지 석회화 횡격막 앞쪽 연부조직 음영 s 간 에코 저하 간엽 신장 방광 주위 복수음영 방광벽 불규칙 내부 에코 증가 전반적 복강에코증가 방광조영 정상 복수채취 혈액성 hct 두부외상 늑골골절 간손상 복강내출혈 간또는 비장의심 방광손상 파열 o 피부열상 입원하여 모니터링 신경증상 지속시 mri ct 출혈지속여부 체크 수술필요할수 있음 췌장염 발생 가능성 사망가능성 고지 ,X,"77,40", 외상 (타박상 / 찰과상 / 타박상) ,전신성의 질환,"골절,신경증상(이상행동)",골절,432,2
Schnauzers( 슈나우져),F,2101,A_라라,동생분이year 정도 키우다가 최근 언니분이 맡이 기르고 계심. 많이 짖어서 주인이 회정도 바뀜 정확한 나이 모름 체중감소 최근 month 동안 kg줄음. 식사 아침 저녁 사료. 습식으로 먹음. 아침에 무화과 소량먹음. 한알 최근 구토 안한것 같음. 식사를 많이 안해서 변도 잘 안봤던것 같음. 소변을 집에서 잘 보지 않음. 산책 배뇨 하루 번 번정도 밖에서 배뇨. month 정도 안나가면 그때 집에서 배뇨 일주일전부터 생리. ,,27,,,"체중 변화, 체중 증가, 체중 감소 ","체중 변화, 체중 증가, 체중 감소 ",240,17
K.C(Korean Cat),FS              ,2092,F_센트럴, month 전부터 화장실에 자주 왔다 갔다함 식욕등 컨디션은 양호함 사료를 너무 먹으려고 해서 제한 급식하고 일부 스트레스 유발 방사선검사 nsf 초음파검사 방광 sludge 요검사 비중 money 이상.백혈구 적혈구 구강 호산구성육아종 레이져치료 실시 ,x,"10,65", 방광 결석 , 비뇨기과 질환 ,"다뇨/다발(다음),식탐",다뇨/다발(다음),143,5
Pug(퍼그),MN              ,미진단,G_부천이지,s 기립불능 사지 튀틀림. 쓰러져있는것을 조금전 발견하여 내원. 몇시간동안 환자 혼자 집에 있었음. 한달반전에 통증보여 내복약먹고 호전된상태임 중동의 가나ah tpr normal blood test 혈구 혈청 가스 전해질 crp tx diazepam time kg iv acetylcysteine time kg iv mannitol kg iv cri for time p 오전 상담후 추가검사 진행. 오실때 먹던약 성분 알아오실 예정. ,,"40,67",,,"신경증상(이상행동),간수치상승",신경증상(이상행동),243,12
토이푸들,FS              ,2230,G_부천이지,깜똘이 동거견. 혈뇨때문에 정ah 내원하셨다함. 빈혈 체온높음 어제 밤부터 혈뇨 증상 나타남 체온 상승 어제 산책중 갑자기 쓰러짐 산으로 산책감 진드기 예방약 바르지 않음 검사 혈액 검사 초음파 검사 방사선 검사 crp 검사 응고계 검사 상담 imha 의심 진드기 질환 감별 필요 상태에 따라 수혈 필요 수혈시 면역 반응 보일수 있음 설명 사망 위험성 설명 처치 수액 처치 타우린 오르니푸랄 타치온 산소 공급 세파 time kg 파모티딘 time kg tid 엔로 time kg sid 오전관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc tx 수액 처치 타우린 오르니푸랄 타치온 세파 time kg 파모티딘 time kg tid 오후관리사항 food 식사종류 양 d time 식욕상태 좋음 급식방법 자율 urine feces 혈뇨 time etc 붉은 빛으로 패드 오염. 구토인지 혈뇨인지 명확치 않음. tx 세파 time kg 파모티딘 time kg tid ,2081,"20,8,3", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"빈혈,혈뇨,발열/고열",빈혈,497,10
Maltese(말티즈),MN,2244,B_W,물을 평소에 많이 먹는데 약 month 전부터 물을 특히 많이 마시고 있음 month 일 전에 광견병접종을 시키심. 지난주에 망원동물병원에 가셨을 때보다 체중이 많이 감소함 다음주 토일월에 노보를 맡겨두게 됨 요며칠동안 하루에 한끼정도 밖에 안먹음 bptime hg bg glucosuria blood ketone 간효소수치 상승 us heterogeneous hyperechoic한 간실질 다소 부종성의 췌장이 관찰되나 췌장주변 염증소견은 심하지 않음 echo mild to moderate mvi diabetic ketosis hepatic cirrhosis secondary pacreatitis time 탈수 교정 후 regular kg im glucose curve 작성 후 익일 오전 d can 식이급여하면서 nph unit sq 할 것. d 절반먹으면 unit sq 할 것. 밥먹지 않았으면 인슐린 사용하지 말것. ,"2082, 2088, 2092",10, 당뇨병 ,내분비 질환 ,다뇨/다발(다음),다뇨/다발(다음),463,5
Mixed(혼합),FS              ,normal,F_센트럴,cc 유연 활력저하 유연.외출 후 들어와 보니 침흘리고 기운 없어 함 time 전 .낮에 까진 정상 구토 설사는 없슴 month 전 스켈링 중성화 수술 저체온 서맥 혈검.전해질 불균형 탈수 방사선.간부위 방사선 흡수도 증가부위. .비장종대 p 초음파 필요시 보호자와 상의 하기로 함. time time 에 내원 예정 보호자 ,X,"31,28",,,"유연,기력저하",유연,181,16
K.C(Korean Cat),M,2175,B_W,집에서 밥을 먹지않고 눈물이 많아져서 병원으로 내원함 내원당시 트랩에 잡혀서 내원했음 보호자도 만져본적은 없음 dz 마취 후 검사를 진행 이상 탈수 고체온증 앞니가 흔들리고 출혈이 있음 낙상 또는 무엇가에 부딪친 것으로 보임 fpv 음성 saa alb tp g ratio 요침사에서 백혈구와 세균은 보이지 않음 염증이 심하게 높지 않음 구강 통증으로 인해 먹지 않았을 것으로 판단하며 탈수교정 및 진통. 항생제 처치 고양이 복막염도 의심되는 상황 입원하여 상태 지켜볼 예정 day 이후에 퇴원할 계획 현재 되지 않는 상황 ,,"3,15,21", 구강 내 외상 (감금소 등 포함) ,치아 및 구강 질환 ,"발열/고열,출혈,식욕부진, 식욕저하",발열/고열,292,6
